GUID,GEOGID,GEOGDESC,Reference Geography,ED_GUID,ED_ID_STR,ED_ENGLISH,ED_GAEILGE,ED_OFFICIAL,LEA_GUID,CSO_LEA,LEA_ID,LEA_OFFICIAL,LA_GUID,LOCAL_AUTHORITY,LA_CODE,COUNTY,CONTAE,PROVINCE,NUTS3,NUTS3_NAME,NUTS2,NUTS2_NAME,NUTS1,NUTS1_NAME,Total - Females (Normalisation) ,Total - Males (Normalisation),Total Population (Normalisation),Occupied (Normalisation),Temporarily absent (Normalisation),Unoccupied holiday homes (Normalisation),Other vacant dwellings (Normalisation),Total dwellings (Normalisation),AREA,Area unit of measure,Shape__Area,Shape__Length,GUID,Yes,No,Not stated,Total,ObjectId
2ae19629-1b3c-13a3-e055-000000000001,2ae19629-1b3c-13a3-e055-000000000001,DUNHILL,CSO ED-2022,2ae19629-1b3c-13a3-e055-000000000001,227035,DUNHILL,DÚN AILL,Y,2ae19629-3f32-13a3-e055-000000000001,PORTLAW-KILMACTHOMAS,13220401,Y,2ae19629-149a-13a3-e055-000000000001,WATERFORD CITY AND COUNTY COUNCIL,WD,WATERFORD,Port Láirge,Munster,IE052,South-East,IE05,Southern,IE0,Ireland,137,139,276,92,0,1,5,98,10627000,Sq Metres,10626620.5204773,23551.6959725497,2ae19629-1b3c-13a3-e055-000000000001,139,119,8,266,1402
2ae19629-1b3f-13a3-e055-000000000001,2ae19629-1b3f-13a3-e055-000000000001,ROSS,CSO ED-2022,2ae19629-1b3f-13a3-e055-000000000001,227082,ROSS,AN ROS,Y,2ae19629-3f32-13a3-e055-000000000001,PORTLAW-KILMACTHOMAS,13220401,Y,2ae19629-149a-13a3-e055-000000000001,WATERFORD CITY AND COUNTY COUNCIL,WD,WATERFORD,Port Láirge,Munster,IE052,South-East,IE05,Southern,IE0,Ireland,150,158,308,100,1,3,5,109,16837000,Sq Metres,16836596.2101746,25010.777673828,2ae19629-1b3f-13a3-e055-000000000001,144,143,9,296,1403
2ae19629-1b40-13a3-e055-000000000001,2ae19629-1b40-13a3-e055-000000000001,CASTLE,CSO ED-2022,2ae19629-1b40-13a3-e055-000000000001,237022,CASTLE,DÚN AN CHAISLEÁIN,Y,2ae19629-3ef4-13a3-e055-900000000111,MULLINGAR,13230403,Y,2ae19629-149b-13a3-e055-000000000001,WESTMEATH COUNTY COUNCIL,WH,WESTMEATH,An Iarmhí,Leinster,IE063,Midlands,IE06,Eastern and Midland,IE0,Ireland,576,540,1116,413,3,1,28,445,12607000,Sq Metres,12607008.3489075,21979.9376166299,2ae19629-1b40-13a3-e055-000000000001,504,530,44,1078,1404
2ae19629-1b42-13a3-e055-000000000001,2ae19629-1b42-13a3-e055-000000000001,CASTLELOST,CSO ED-2022,2ae19629-1b42-13a3-e055-000000000001,237024,CASTLELOST,CAISLEÁN LOISTE,Y,2ae19629-3f38-13a3-e055-000000000001,KINNEGAD,13230402,Y,2ae19629-149b-13a3-e055-000000000001,WESTMEATH COUNTY COUNCIL,WH,WESTMEATH,An Iarmhí,Leinster,IE063,Midlands,IE06,Eastern and Midland,IE0,Ireland,877,859,1736,593,6,0,42,641,17087000,Sq Metres,17086802.3783875,24945.2261156009,2ae19629-1b42-13a3-e055-000000000001,597,976,108,1681,1405
2ae19629-1b45-13a3-e055-000000000001,2ae19629-1b45-13a3-e055-000000000001,NEWTOWN,CSO ED-2022,2ae19629-1b45-13a3-e055-000000000001,237082,NEWTOWN,AN BAILE NUA,Y,2ae19629-3f37-13a3-e055-000000000001,MOATE,13230401,Y,2ae19629-149b-13a3-e055-000000000001,WESTMEATH COUNTY COUNCIL,WH,WESTMEATH,An Iarmhí,Leinster,IE063,Midlands,IE06,Eastern and Midland,IE0,Ireland,135,127,262,82,1,1,7,91,18204000,Sq Metres,18203837.8261108,22821.0892532881,2ae19629-1b45-13a3-e055-000000000001,115,132,4,251,1406
2ae19629-1b46-13a3-e055-000000000001,2ae19629-1b46-13a3-e055-000000000001,NOUGHAVAL,CSO ED-2022,2ae19629-1b46-13a3-e055-000000000001,237083,NOUGHAVAL,NUACHABHÁIL,Y,2ae19629-3f37-13a3-e055-000000000001,MOATE,13230401,Y,2ae19629-149b-13a3-e055-000000000001,WESTMEATH COUNTY COUNCIL,WH,WESTMEATH,An Iarmhí,Leinster,IE063,Midlands,IE06,Eastern and Midland,IE0,Ireland,212,205,417,130,1,1,7,139,16194000,Sq Metres,16194394.5889893,21977.5478001151,2ae19629-1b46-13a3-e055-000000000001,162,236,7,405,1407
2ae19629-1b49-13a3-e055-000000000001,2ae19629-1b49-13a3-e055-000000000001,FEWS,CSO ED-2022,2ae19629-1b49-13a3-e055-000000000001,227038,FEWS,NA FEADHA,Y,2ae19629-3f32-13a3-e055-000000000001,PORTLAW-KILMACTHOMAS,13220401,Y,2ae19629-149a-13a3-e055-000000000001,WATERFORD CITY AND COUNTY COUNCIL,WD,WATERFORD,Port Láirge,Munster,IE052,South-East,IE05,Southern,IE0,Ireland,186,187,373,119,2,2,9,132,19579000,Sq Metres,19579001.7716064,25458.0628663246,2ae19629-1b49-13a3-e055-000000000001,164,183,5,352,1408
2ae19629-1b4b-13a3-e055-000000000001,2ae19629-1b4b-13a3-e055-000000000001,St. MARY'S,CSO ED-2022,2ae19629-1b4b-13a3-e055-000000000001,227084,St. MARY'S,TOGHROINN CHEANTAIR MHUIRE,Y,2ae19629-3f32-13a3-e055-000000000001,PORTLAW-KILMACTHOMAS,13220401,Y,2ae19629-149a-13a3-e055-000000000001,WATERFORD CITY AND COUNTY COUNCIL,WD,WATERFORD,Port Láirge,Munster,IE052,South-East,IE05,Southern,IE0,Ireland,350,383,733,271,10,4,15,300,35513000,Sq Metres,35513192.3231812,27744.0176451372,2ae19629-1b4b-13a3-e055-000000000001,352,355,8,715,1409
2ae19629-1b50-13a3-e055-000000000001,2ae19629-1b50-13a3-e055-000000000001,PORTLOMAN,CSO ED-2022,2ae19629-1b50-13a3-e055-000000000001,237086,PORTLOMAN,PORT LOMÁIN,Y,2ae19629-3f37-13a3-e055-000000000001,MOATE,13230401,Y,2ae19629-149b-13a3-e055-000000000001,WESTMEATH COUNTY COUNCIL,WH,WESTMEATH,An Iarmhí,Leinster,IE063,Midlands,IE06,Eastern and Midland,IE0,Ireland,160,162,322,120,4,1,6,131,25521000,Sq Metres,25520696.1403503,27378.3402976667,2ae19629-1b50-13a3-e055-000000000001,137,163,11,311,1410
2ae19629-1b53-13a3-e055-000000000001,2ae19629-1b53-13a3-e055-000000000001,GARDENMORRIS,CSO ED-2022,2ae19629-1b53-13a3-e055-000000000001,227040,GARDENMORRIS,GARRÁN MHUIRIS,Y,2ae19629-3f32-13a3-e055-000000000001,PORTLAW-KILMACTHOMAS,13220401,Y,2ae19629-149a-13a3-e055-000000000001,WATERFORD CITY AND COUNTY COUNCIL,WD,WATERFORD,Port Láirge,Munster,IE052,South-East,IE05,Southern,IE0,Ireland,203,232,435,155,3,11,30,199,13428000,Sq Metres,13427747.2627258,28402.5577109512,2ae19629-1b53-13a3-e055-000000000001,168,243,13,424,1411
2ae19629-1b56-13a3-e055-000000000001,2ae19629-1b56-13a3-e055-000000000001,TALLOW,CSO ED-2022,2ae19629-1b56-13a3-e055-000000000001,227086,TALLOW,TULACH AN IARAINN,Y,2ae19629-3ef4-13a3-e055-000005300001,LISMORE,13220402,Y,2ae19629-149a-13a3-e055-000000000001,WATERFORD CITY AND COUNTY COUNCIL,WD,WATERFORD,Port Láirge,Munster,IE052,South-East,IE05,Southern,IE0,Ireland,632,690,1322,524,4,19,71,618,20359000,Sq Metres,20358786.4698181,28016.3653141529,2ae19629-1b56-13a3-e055-000000000001,485,744,56,1285,1412
2ae19629-1b57-13a3-e055-000000000001,2ae19629-1b57-13a3-e055-000000000001,CLOGHAN,CSO ED-2022,2ae19629-1b57-13a3-e055-000000000001,237027,CLOGHAN,AN CLOCHÁN,Y,2ae19629-3ef4-13a3-e055-900000000111,MULLINGAR,13230403,Y,2ae19629-149b-13a3-e055-000000000001,WESTMEATH COUNTY COUNCIL,WH,WESTMEATH,An Iarmhí,Leinster,IE063,Midlands,IE06,Eastern and Midland,IE0,Ireland,198,182,380,118,0,1,9,128,13849000,Sq Metres,13848833.6316223,22876.3805347811,2ae19629-1b57-13a3-e055-000000000001,186,176,0,362,1413
2ae19629-1b58-13a3-e055-000000000001,2ae19629-1b58-13a3-e055-000000000001,CLONARNEY,CSO ED-2022,2ae19629-1b58-13a3-e055-000000000001,237028,CLONARNEY,CLUAIN EARNA,Y,2ae19629-3f38-13a3-e055-000000000001,KINNEGAD,13230402,Y,2ae19629-149b-13a3-e055-000000000001,WESTMEATH COUNTY COUNCIL,WH,WESTMEATH,An Iarmhí,Leinster,IE063,Midlands,IE06,Eastern and Midland,IE0,Ireland,269,269,538,173,0,7,14,194,21347000,Sq Metres,21346534.7813721,28426.1150466003,2ae19629-1b58-13a3-e055-000000000001,200,303,18,521,1414
2ae19629-1b59-13a3-e055-000000000001,2ae19629-1b59-13a3-e055-000000000001,CLONFAD,CSO ED-2022,2ae19629-1b59-13a3-e055-000000000001,237029,CLONFAD,CLUAIN FADA,Y,2ae19629-3f37-13a3-e055-000000000001,MOATE,13230401,Y,2ae19629-149b-13a3-e055-000000000001,WESTMEATH COUNTY COUNCIL,WH,WESTMEATH,An Iarmhí,Leinster,IE063,Midlands,IE06,Eastern and Midland,IE0,Ireland,370,327,697,225,2,5,16,248,18804000,Sq Metres,18804470.0748901,27285.4208413738,2ae19629-1b59-13a3-e055-000000000001,267,305,108,680,1415
2ae19629-1b5b-13a3-e055-000000000001,2ae19629-1b5b-13a3-e055-000000000001,RATHCONRATH,CSO ED-2022,2ae19629-1b5b-13a3-e055-000000000001,237089,RATHCONRATH,RÁTH CONARTA,Y,2ae19629-3f37-13a3-e055-000000000001,MOATE,13230401,Y,2ae19629-149b-13a3-e055-000000000001,WESTMEATH COUNTY COUNCIL,WH,WESTMEATH,An Iarmhí,Leinster,IE063,Midlands,IE06,Eastern and Midland,IE0,Ireland,206,194,400,136,1,3,8,148,16715000,Sq Metres,16715399.1107178,24198.9787530191,2ae19629-1b5b-13a3-e055-000000000001,154,215,18,387,1416
2ae19629-1b5c-13a3-e055-000000000001,2ae19629-1b5c-13a3-e055-000000000001,RATHOWEN,CSO ED-2022,2ae19629-1b5c-13a3-e055-000000000001,237090,RATHOWEN,RÁTH EOGHAIN,Y,2ae19629-3f37-13a3-e055-000000000001,MOATE,13230401,Y,2ae19629-149b-13a3-e055-000000000001,WESTMEATH COUNTY COUNCIL,WH,WESTMEATH,An Iarmhí,Leinster,IE063,Midlands,IE06,Eastern and Midland,IE0,Ireland,193,193,386,142,0,4,16,162,15689000,Sq Metres,15688937.8616638,23335.8598582429,2ae19629-1b5c-13a3-e055-000000000001,141,215,16,372,1417
2ae19629-1b64-13a3-e055-000000000001,2ae19629-1b64-13a3-e055-000000000001,CLONLOST,CSO ED-2022,2ae19629-1b64-13a3-e055-000000000001,237030,CLONLOST,CLUAIN LOISTE,Y,2ae19629-3f38-13a3-e055-000000000001,KINNEGAD,13230402,Y,2ae19629-149b-13a3-e055-000000000001,WESTMEATH COUNTY COUNCIL,WH,WESTMEATH,An Iarmhí,Leinster,IE063,Midlands,IE06,Eastern and Midland,IE0,Ireland,238,231,469,163,2,3,22,190,20247000,Sq Metres,20246807.1025085,23346.9957010492,2ae19629-1b64-13a3-e055-000000000001,195,239,25,459,1418
2ae19629-1b65-13a3-e055-000000000001,2ae19629-1b65-13a3-e055-000000000001,COLLINSTOWN,CSO ED-2022,2ae19629-1b65-13a3-e055-000000000001,237031,COLLINSTOWN,BAILE NA GCAILLEACH,Y,2ae19629-3f38-13a3-e055-000000000001,KINNEGAD,13230402,Y,2ae19629-149b-13a3-e055-000000000001,WESTMEATH COUNTY COUNCIL,WH,WESTMEATH,An Iarmhí,Leinster,IE063,Midlands,IE06,Eastern and Midland,IE0,Ireland,294,316,610,230,2,5,25,262,13667000,Sq Metres,13667174.6663208,27205.500827965,2ae19629-1b65-13a3-e055-000000000001,229,330,33,592,1419
2ae19629-1b6a-13a3-e055-000000000001,2ae19629-1b6a-13a3-e055-000000000001,SKEAGH,CSO ED-2022,2ae19629-1b6a-13a3-e055-000000000001,237094,SKEAGH,AN SCEACH,Y,2ae19629-3f37-13a3-e055-000000000001,MOATE,13230401,Y,2ae19629-149b-13a3-e055-000000000001,WESTMEATH COUNTY COUNCIL,WH,WESTMEATH,An Iarmhí,Leinster,IE063,Midlands,IE06,Eastern and Midland,IE0,Ireland,122,137,259,97,1,0,13,111,17466000,Sq Metres,17466303.4017944,22180.6784197264,2ae19629-1b6a-13a3-e055-000000000001,106,129,14,249,1420
2ae19629-1b6b-13a3-e055-000000000001,2ae19629-1b6b-13a3-e055-000000000001,SONNA,CSO ED-2022,2ae19629-1b6b-13a3-e055-000000000001,237095,SONNA,AN SONNACH,Y,2ae19629-3f37-13a3-e055-000000000001,MOATE,13230401,Y,2ae19629-149b-13a3-e055-000000000001,WESTMEATH COUNTY COUNCIL,WH,WESTMEATH,An Iarmhí,Leinster,IE063,Midlands,IE06,Eastern and Midland,IE0,Ireland,186,171,357,123,3,2,8,136,16872000,Sq Metres,16872323.6691284,28327.9052795943,2ae19629-1b6b-13a3-e055-000000000001,127,205,8,340,1421
2ae19629-1b6c-13a3-e055-000000000001,2ae19629-1b6c-13a3-e055-000000000001,GRAIGNAGOWER,CSO ED-2022,2ae19629-1b6c-13a3-e055-000000000001,227045,GRAIGNAGOWER,GRÁIG NA NGABHAR,Y,2ae19629-3ef4-13a3-e055-000005300001,LISMORE,13220402,Y,2ae19629-149a-13a3-e055-000000000001,WATERFORD CITY AND COUNTY COUNCIL,WD,WATERFORD,Port Láirge,Munster,IE052,South-East,IE05,Southern,IE0,Ireland,269,281,550,194,6,6,16,222,28403000,Sq Metres,28402994.8100586,27546.5358625211,2ae19629-1b6c-13a3-e055-000000000001,254,254,20,528,1422
2ae19629-1b6d-13a3-e055-000000000001,2ae19629-1b6d-13a3-e055-000000000001,GRALLAGH,CSO ED-2022,2ae19629-1b6d-13a3-e055-000000000001,227046,GRALLAGH,AN GHREALLACH,Y,2ae19629-3f31-13a3-e055-000000000001,DUNGARVAN,13220400,Y,2ae19629-149a-13a3-e055-000000000001,WATERFORD CITY AND COUNTY COUNCIL,WD,WATERFORD,Port Láirge,Munster,IE052,South-East,IE05,Southern,IE0,Ireland,120,121,241,84,0,1,10,95,19214000,Sq Metres,19214163.8157959,23788.005780088,2ae19629-1b6d-13a3-e055-000000000001,93,133,9,235,1423
2ae19629-1b72-13a3-e055-000000000001,2ae19629-1b72-13a3-e055-000000000001,DELVIN,CSO ED-2022,2ae19629-1b72-13a3-e055-000000000001,237035,DELVIN,DEALBHNA,Y,2ae19629-3f38-13a3-e055-000000000001,KINNEGAD,13230402,Y,2ae19629-149b-13a3-e055-000000000001,WESTMEATH COUNTY COUNCIL,WH,WESTMEATH,An Iarmhí,Leinster,IE063,Midlands,IE06,Eastern and Midland,IE0,Ireland,593,542,1135,380,8,6,56,450,14201000,Sq Metres,14201372.9301147,24292.6529031662,2ae19629-1b72-13a3-e055-000000000001,323,721,50,1094,1424
2ae19629-1b76-13a3-e055-000000000001,2ae19629-1b76-13a3-e055-000000000001,STREAMSTOWN,CSO ED-2022,2ae19629-1b76-13a3-e055-000000000001,237097,STREAMSTOWN,BAILE AN TSRUTHÁIN,Y,2ae19629-3f37-13a3-e055-000000000001,MOATE,13230401,Y,2ae19629-149b-13a3-e055-000000000001,WESTMEATH COUNTY COUNCIL,WH,WESTMEATH,An Iarmhí,Leinster,IE063,Midlands,IE06,Eastern and Midland,IE0,Ireland,272,245,517,140,4,3,15,162,14343000,Sq Metres,14342671.8935242,26961.8905049594,2ae19629-1b76-13a3-e055-000000000001,187,268,47,502,1425
2ae19629-1b7d-13a3-e055-000000000001,2ae19629-1b7d-13a3-e055-000000000001,WOODSTOWN,CSO ED-2022,2ae19629-1b7d-13a3-e055-000000000001,227092,WOODSTOWN,BAILE NA COILLE,Y,2ae19629-3f35-13a3-e055-000000000001,WATERFORD CITY EAST,13220422,Y,2ae19629-149a-13a3-e055-000000000001,WATERFORD CITY AND COUNTY COUNCIL,WD,WATERFORD,Port Láirge,Munster,IE052,South-East,IE05,Southern,IE0,Ireland,322,313,635,235,5,28,17,285,18085000,Sq Metres,18085378.3883057,27348.4270928,2ae19629-1b7d-13a3-e055-000000000001,268,330,24,622,1426
2ae19629-1b85-13a3-e055-000000000001,2ae19629-1b85-13a3-e055-000000000001,EMPER,CSO ED-2022,2ae19629-1b85-13a3-e055-000000000001,237040,EMPER,IMPIR,Y,2ae19629-3f37-13a3-e055-000000000001,MOATE,13230401,Y,2ae19629-149b-13a3-e055-000000000001,WESTMEATH COUNTY COUNCIL,WH,WESTMEATH,An Iarmhí,Leinster,IE063,Midlands,IE06,Eastern and Midland,IE0,Ireland,107,110,217,81,1,1,20,103,19580000,Sq Metres,19579864.5259094,23454.5265510465,2ae19629-1b85-13a3-e055-000000000001,98,106,6,210,1427
2ae19629-1b86-13a3-e055-000000000001,2ae19629-1b86-13a3-e055-000000000001,ENNISCOFFEY,CSO ED-2022,2ae19629-1b86-13a3-e055-000000000001,237041,ENNISCOFFEY,INIS COFAIGH,Y,2ae19629-3f38-13a3-e055-000000000001,KINNEGAD,13230402,Y,2ae19629-149b-13a3-e055-000000000001,WESTMEATH COUNTY COUNCIL,WH,WESTMEATH,An Iarmhí,Leinster,IE063,Midlands,IE06,Eastern and Midland,IE0,Ireland,206,225,431,147,2,1,16,166,19773000,Sq Metres,19773175.3725281,22708.5476193098,2ae19629-1b86-13a3-e055-000000000001,195,209,10,414,1428
2ae19629-1b88-13a3-e055-000000000001,2ae19629-1b88-13a3-e055-000000000001,TEMPLEPATRICK,CSO ED-2022,2ae19629-1b88-13a3-e055-000000000001,237100,TEMPLEPATRICK,TEAMPALL PHÁDRAIG,Y,2ae19629-3f37-13a3-e055-000000000001,MOATE,13230401,Y,2ae19629-149b-13a3-e055-000000000001,WESTMEATH COUNTY COUNCIL,WH,WESTMEATH,An Iarmhí,Leinster,IE063,Midlands,IE06,Eastern and Midland,IE0,Ireland,87,111,198,77,1,1,12,91,15143000,Sq Metres,15143228.9008179,24141.9975580661,2ae19629-1b88-13a3-e055-000000000001,72,120,3,195,1429
2ae19629-1b8a-13a3-e055-000000000001,2ae19629-1b8a-13a3-e055-000000000001,KILCOCKAN,CSO ED-2022,2ae19629-1b8a-13a3-e055-000000000001,227053,KILCOCKAN,CILL CHOCÁIN,Y,2ae19629-3ef4-13a3-e055-000005300001,LISMORE,13220402,Y,2ae19629-149a-13a3-e055-000000000001,WATERFORD CITY AND COUNTY COUNCIL,WD,WATERFORD,Port Láirge,Munster,IE052,South-East,IE05,Southern,IE0,Ireland,123,117,240,93,0,3,15,111,19632000,Sq Metres,19631603.9927673,25524.1582848844,2ae19629-1b8a-13a3-e055-000000000001,96,134,4,234,1430
2ae19629-1b9b-13a3-e055-000000000001,2ae19629-1b9b-13a3-e055-000000000001,UMMA,CSO ED-2022,2ae19629-1b9b-13a3-e055-000000000001,237103,UMMA,IOMA,Y,2ae19629-3f37-13a3-e055-000000000001,MOATE,13230401,Y,2ae19629-149b-13a3-e055-000000000001,WESTMEATH COUNTY COUNCIL,WH,WESTMEATH,An Iarmhí,Leinster,IE063,Midlands,IE06,Eastern and Midland,IE0,Ireland,148,145,293,105,0,0,14,119,20687000,Sq Metres,20687235.0522461,25873.3475359415,2ae19629-1b9b-13a3-e055-000000000001,128,151,7,286,1431
2ae19629-1bb5-13a3-e055-000000000001,2ae19629-1bb5-13a3-e055-000000000001,KILMEADAN,CSO ED-2022,2ae19629-1bb5-13a3-e055-000000000001,227059,KILMEADAN,CILL MHÍODÁIN,Y,2ae19629-3f32-13a3-e055-000000000001,PORTLAW-KILMACTHOMAS,13220401,Y,2ae19629-149a-13a3-e055-000000000001,WATERFORD CITY AND COUNTY COUNCIL,WD,WATERFORD,Port Láirge,Munster,IE052,South-East,IE05,Southern,IE0,Ireland,397,381,778,296,3,1,16,316,19885000,Sq Metres,19885347.0117188,23969.4527140687,2ae19629-1bb5-13a3-e055-000000000001,337,384,38,759,1432
2ae19629-1bb6-13a3-e055-000000000001,2ae19629-1bb6-13a3-e055-000000000001,KILMEADAN,CSO ED-2022,2ae19629-1bb6-13a3-e055-000000000001,227060,KILMEADAN,CILL MHÍODÁIN,Y,2ae19629-3f32-13a3-e055-000000000001,PORTLAW-KILMACTHOMAS,13220401,Y,2ae19629-149a-13a3-e055-000000000001,WATERFORD CITY AND COUNTY COUNCIL,WD,WATERFORD,Port Láirge,Munster,IE052,South-East,IE05,Southern,IE0,Ireland,416,429,845,277,1,3,13,294,25544000,Sq Metres,25543737.538269,26534.8051838025,2ae19629-1bb6-13a3-e055-000000000001,315,478,29,822,1433
2ae19629-1bc1-13a3-e055-000000000001,2ae19629-1bc1-13a3-e055-000000000001,ARDNAGLEW,CSO ED-2022,2ae19629-1bc1-13a3-e055-000000000001,237001,ARDNAGLEW,ARD NA GCLIABH,Y,2ae19629-3f37-13a3-e055-000000000001,MOATE,13230401,Y,2ae19629-149b-13a3-e055-000000000001,WESTMEATH COUNTY COUNCIL,WH,WESTMEATH,An Iarmhí,Leinster,IE063,Midlands,IE06,Eastern and Midland,IE0,Ireland,171,152,323,101,1,0,11,113,12612000,Sq Metres,12612453.5455627,26372.2878890241,2ae19629-1bc1-13a3-e055-000000000001,156,150,7,313,1434
2ae19629-1bc3-13a3-e055-000000000001,2ae19629-1bc3-13a3-e055-000000000001,GLORE,CSO ED-2022,2ae19629-1bc3-13a3-e055-000000000001,237049,GLORE,AN GHLEOIR,Y,2ae19629-3f38-13a3-e055-000000000001,KINNEGAD,13230402,Y,2ae19629-149b-13a3-e055-000000000001,WESTMEATH COUNTY COUNCIL,WH,WESTMEATH,An Iarmhí,Leinster,IE063,Midlands,IE06,Eastern and Midland,IE0,Ireland,88,98,186,67,1,1,6,75,16499000,Sq Metres,16499164.6621094,26803.3072170409,2ae19629-1bc3-13a3-e055-000000000001,78,101,3,182,1435
2ae19629-1bc4-13a3-e055-000000000001,2ae19629-1bc4-13a3-e055-000000000001,GREENPARK,CSO ED-2022,2ae19629-1bc4-13a3-e055-000000000001,237050,GREENPARK,AN PHÁIRC GHLAS,Y,2ae19629-3f37-13a3-e055-000000000001,MOATE,13230401,Y,2ae19629-149b-13a3-e055-000000000001,WESTMEATH COUNTY COUNCIL,WH,WESTMEATH,An Iarmhí,Leinster,IE063,Midlands,IE06,Eastern and Midland,IE0,Ireland,146,139,285,98,1,2,6,107,15107000,Sq Metres,15106601.698822,26148.9624410178,2ae19629-1bc4-13a3-e055-000000000001,113,157,4,274,1436
2ae19629-1bc8-13a3-e055-000000000001,2ae19629-1bc8-13a3-e055-000000000001,KILWATERMOY WEST,CSO ED-2022,2ae19629-1bc8-13a3-e055-000000000001,227063,KILWATERMOY WEST,CILL UACHTAR MAÍ THIAR,N,2ae19629-3ef4-13a3-e055-000005300001,LISMORE,13220402,Y,2ae19629-149a-13a3-e055-000000000001,WATERFORD CITY AND COUNTY COUNCIL,WD,WATERFORD,Port Láirge,Munster,IE052,South-East,IE05,Southern,IE0,Ireland,114,127,241,78,0,3,9,90,15547000,Sq Metres,15546696.7000122,24669.9793704323,2ae19629-1bc8-13a3-e055-000000000001,105,116,5,226,1437
2ae19629-1bc9-13a3-e055-000000000001,2ae19629-1bc9-13a3-e055-000000000001,KINSALEBEG,CSO ED-2022,2ae19629-1bc9-13a3-e055-000000000001,227064,KINSALEBEG,BAILE AN PHOILL,Y,2ae19629-3f31-13a3-e055-000000000001,DUNGARVAN,13220400,Y,2ae19629-149a-13a3-e055-000000000001,WATERFORD CITY AND COUNTY COUNCIL,WD,WATERFORD,Port Láirge,Munster,IE052,South-East,IE05,Southern,IE0,Ireland,299,317,616,227,1,36,28,292,19941000,Sq Metres,19941071.7704773,27841.0372440285,2ae19629-1bc9-13a3-e055-000000000001,232,349,14,595,1438
2ae19629-1bca-13a3-e055-000000000001,2ae19629-1bca-13a3-e055-000000000001,ARDNAGRAGH,CSO ED-2022,2ae19629-1bca-13a3-e055-000000000001,237002,ARDNAGRAGH,ARD NA GCREACH,Y,2ae19629-3f37-13a3-e055-000000000001,MOATE,13230401,Y,2ae19629-149b-13a3-e055-000000000001,WESTMEATH COUNTY COUNCIL,WH,WESTMEATH,An Iarmhí,Leinster,IE063,Midlands,IE06,Eastern and Midland,IE0,Ireland,253,241,494,152,2,2,5,161,15715000,Sq Metres,15715041.6171875,25997.6711777978,2ae19629-1bca-13a3-e055-000000000001,204,257,15,476,1439
2ae19629-1bcc-13a3-e055-000000000001,2ae19629-1bcc-13a3-e055-000000000001,ATHLONE EAST RURAL,CSO ED-2022,2ae19629-1bcc-13a3-e055-000000000001,237004,ATHLONE EAST RURAL,BAILE ÁTHA LUAIN THOIR (TUATH),Y,2ae19629-3f36-13a3-e055-000000000001,ATHLONE,13230400,Y,2ae19629-149b-13a3-e055-000000000001,WESTMEATH COUNTY COUNCIL,WH,WESTMEATH,An Iarmhí,Leinster,IE063,Midlands,IE06,Eastern and Midland,IE0,Ireland,4024,3996,8020,2767,189,10,244,3210,12003000,Sq Metres,12003058.133728,24434.3269052577,2ae19629-1bcc-13a3-e055-000000000001,2405,4577,772,7754,1440
2ae19629-1bce-13a3-e055-000000000001,2ae19629-1bce-13a3-e055-000000000001,AUBURN,CSO ED-2022,2ae19629-1bce-13a3-e055-000000000001,237006,AUBURN,ACHADH NA GRÉINE,Y,2ae19629-3f36-13a3-e055-000000000001,ATHLONE,13230400,Y,2ae19629-149b-13a3-e055-000000000001,WESTMEATH COUNTY COUNCIL,WH,WESTMEATH,An Iarmhí,Leinster,IE063,Midlands,IE06,Eastern and Midland,IE0,Ireland,382,403,785,278,0,0,22,300,20061000,Sq Metres,20061474.8855286,28320.9967120062,2ae19629-1bce-13a3-e055-000000000001,358,360,36,754,1441
2ae19629-1bd0-13a3-e055-000000000001,2ae19629-1bd0-13a3-e055-000000000001,HEATHSTOWN,CSO ED-2022,2ae19629-1bd0-13a3-e055-000000000001,237052,HEATHSTOWN,BAILE AN FHRAOIGH,Y,2ae19629-3ef4-13a3-e055-900000000111,MULLINGAR,13230403,Y,2ae19629-149b-13a3-e055-000000000001,WESTMEATH COUNTY COUNCIL,WH,WESTMEATH,An Iarmhí,Leinster,IE063,Midlands,IE06,Eastern and Midland,IE0,Ireland,364,385,749,255,3,1,26,285,20852000,Sq Metres,20852000.0098877,26851.5502494569,2ae19629-1bd0-13a3-e055-000000000001,335,354,29,718,1442
2ae19629-1bd1-13a3-e055-000000000001,2ae19629-1bd1-13a3-e055-000000000001,HILLTOWN,CSO ED-2022,2ae19629-1bd1-13a3-e055-000000000001,237053,HILLTOWN,BAILE AN CHNOIC,Y,2ae19629-3f38-13a3-e055-000000000001,KINNEGAD,13230402,Y,2ae19629-149b-13a3-e055-000000000001,WESTMEATH COUNTY COUNCIL,WH,WESTMEATH,An Iarmhí,Leinster,IE063,Midlands,IE06,Eastern and Midland,IE0,Ireland,138,138,276,104,2,5,16,127,20780000,Sq Metres,20780322.3963928,24039.6638641341,2ae19629-1bd1-13a3-e055-000000000001,105,154,10,269,1443
